"OrganizationName","Representatives","ConnectedOrganizations"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Ryszard Kubasik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Maria Szymczak","'POLSKIE TOWARZYSTWO TURYSTYCZNO-KRAJOZNAWCZE ODDZIAŁ W JAROCINIE'"
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Dorota Szymańska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Andrzej Szymczak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Damian Patoka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Waldemar Jajczyk",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SPÓLDZIELNI INWALIDÓW ""WSPÓŁPRACA""""","Feliks Markiewicz",""
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Tomasz Sawczuk",""
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Krzysztof Pawłowski",""
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Emil Kordalski",""
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Zygmunt Głogowski",""
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Bożena Wojcikiewicz","'SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SZPITAL SPECJALISTYCZNY MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W ZŁOCIEŃCU', 'SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI W KOSZALINIE'"
"""WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W KOSZALINIE""","Zenon Werner",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Tomasz Zawodny","'KÓŁKO ROLNICZE W WAŁKOWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Roman Banaszak",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Kacper Berus",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Jakub Mikołajczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Filip Gola",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Michał Pawlak",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Tomasz Wierzowiecki","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W KOŹMINIE', 'KÓŁKO ROLNICZE W WAŁKOWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Marek Zawodny",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Maciej Zaworski",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Roman Jajor",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Bogdan Stencel",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Kazimierz Banaszak","'KÓŁKO ROLNICZE W WAŁKOWIE'"
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Tadeusz Wosiek",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Zbigniew Stencel",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Rafał Tomczak",""
"""OCHOTNICZA STRAŻ POŻARNA W WAŁKOWIE""","Eugeniusz Mikołajczyk","'KÓŁKO ROLNICZE W WAŁKOWIE'"
"""NOWA ITAKA""","Michał Wróbel","'TURNBULL', 'ITAKA FLY', 'AKATI', 'AXABEE', 'SIMI', 'GAJOT', 'ITAKA HOLDINGS', 'SANTIAGO'"
"""NOWA ITAKA""","Piotr Henicz","'TURNBULL', 'ITAKA FLY', 'POLSKA IZBA TURYSTYKI', 'AKATI', 'SIMI', 'POLSKI ZWIĄZEK ORGANIZATORÓW TURYSTYKI', 'GAJOT', 'ITAKA HOLDINGS', 'SANTIAGO'"
"""NOWA ITAKA""","Mariusz Jańczuk","'TURNBULL', 'ITAKA FLY', 'JAŃCZUK INVESTMENT', 'J.M. INVESTMENT', 'AKATI', 'SIMI', 'GAJOT', 'ITAKA HOLDINGS', 'BIURO PODRÓŻY ""NAXOS""', 'SANTIAGO'"
"""NOWA ITAKA""","Leszek Szagdaj","'TURNBULL', 'ITAKA FLY', 'AKATI', 'SIMI', 'GAJOT', 'ITAKA HOLDINGS', 'AXABEE', 'BIURO PODRÓŻY ""NAXOS""', 'SANTIAGO'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Anita Słomkowska",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Wiesław Popławski",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Maria Lewandowska",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Aldona Lech",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Krzysztof Michalski","'LOKALNA GRUPA DZIAŁANIA ""PODGRODZIE TORUŃSKIE""'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Agata Kalinowska",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Andrzej Wieczyński","'STOWARZYSZENIE MIEJSKIEGO OBSZARU FUNKCJONALNEGO TORUNIA', 'LOKALNA GRUPA DZIAŁANIA ""PODGRODZIE TORUŃSKIE""'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Wiesława Tatera",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ""","Jolanta Hajdas",""
"""PCC CONSUMER PRODUCTS KOSMET""","Ulrike Warnecke",""
"""PCC CONSUMER PRODUCTS KOSMET""","Andrzej Przychodny","'PCC CONSUMER PRODUCTS', 'PCC PACKAGING'"
"""PCC CONSUMER PRODUCTS KOSMET""","Rafał Zdon","'PCC CONSUMER PRODUCTS', 'PCC BD', 'PCC AUTOCHEM', 'AQUA ŁOSOSIOWICE', 'DISTRIPARK.COM', 'CENTRUM WSPIERANIA BIZNESU ""PARTNER""', 'PCC THERM', 'PCC PACKAGING', 'PCC PU', 'BIURO PROJEKTOWO - INŻYNIERYJNE ""TECHNOCHEM""', 'CHEMIPARK TECHNOLOGICZNY', 'PCC EXOL', 'PCC PRODEX', 'LABANALITYKA', 'PCC ROKITA', 'ZAKŁAD USŁUGOWO-SERWISOWY ""LABMATIC""'"
"""PCC CONSUMER PRODUCTS KOSMET""","Wiesław Klimkowski","'INVEST CAPITAL', 'PCC BD', 'AQUA ŁOSOSIOWICE', 'LABANALITYKA', 'PCC THERM', 'DISTRIPARK.COM', 'PCC PRODEX', 'PCC PACKAGING', 'PCC PU', 'PCC AUTOCHEM', 'EKOLOGISTYKA', 'POLSKA IZBA PRZEMYSŁU CHEMICZNEGO', 'PCC EXOL', 'PCC ROKITA', 'PCC APAKOR', 'BIURO PROJEKTOWO - INŻYNIERYJNE ""TECHNOCHEM""', 'CENTRUM WSPIERANIA BIZNESU ""PARTNER""', 'PCC IT'"
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Kacper Kłosowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Kacper Chudziak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Jan Linka",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Katarzyna Bączkowska",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Tomasz Chudziak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Kazimierz Bączkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Bartosz Woźniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Konrad Bączkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Jarosław Staśkiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Błażej Woźniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Marek Woźniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Mirosław Chudziak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Eugeniusz Świątczak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Józef Kowalski",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Stefan Bednarek",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Albin Czyżniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Józef Gołębiowski",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Piotr Ceglarek",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Jerzy Woźniak",""
"""OCHOTNICZA STRAŻ POŻARNA W MĄKOLNIE""","Józef Dąbrowski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Bogdan Witkowski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Zbigniew Biernacki",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Andrzej Bielenny",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Robert Wójcik","'OCHOTNICZA STRAŻ POŻARNA W MICHOWIE'"
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Robert Leszek",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Janusz Joński",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Eugeniusz Robak",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Zygmunt Grzebalski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Henryk Borkowski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Irena Chabros",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW PRZEDSIĘBIORSTWA PAŃSTWOWEJ KOMUNIKACJI SAMOCHODOWEJ W PUŁAWACH""","Wojciech Giza",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Robert Klaja",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Szymon Polus",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Mateusz Bartel",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Tomasz Stanek",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Michał Gawełko",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Barbara Brombosz",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Krzysztof Jaskiernia",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Rafał Ryszka",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Jan Przystał",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Franciszek Śmiech","'LUDOWY KLUB TURYSTYCZNY ""OŚWIĘCIM"" W OŚWIĘCIMIU'"
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Zdzisław Stanek",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Ryszard Klaja",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Józef Kajfasz",""
"""LUDOWY KLUB SPORTOWY ""GRÓD""""","Małgorzata Kajfasz",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Bogdan Nowak",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Renata Wojciechowska",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Zenon Kaczmarek",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Waldemar Wojciechowski",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Maciej Dąbrowski","'STOWARZYSZENIE ""CENTRUM WOLONTARIATU""'"
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Maria Wiśniewska",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Jacek Morawski",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Stanisława Nowotna",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Zbigniew Bieniek",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Ewa Kokot","'STOWARZYSZENIE ""COOLTURALNY OSTRÓW""'"
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Józef Zdunek","'KROTOSZYŃSKIE TOWARZYSTWO KULTURALNE'"
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Zdzisław Słowiński",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Jan Dudek",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Dariusz Badeński",""
"""TOWARZYSTWO WIEDZY POWSZECHNEJ ODDZIAŁ REGIONALNY W LIKWIDACJI W OSTROWIE WIELKOPOLSKIM""","Teresa Langowicz",""
"""CENTRUM MATERIAŁÓW BUDOWLANYCH NIERUCHOMOŚCI""","Henryk Kania",""
"""CENTRUM MATERIAŁÓW BUDOWLANYCH NIERUCHOMOŚCI""","Arnold Kryściak","'OLBUDOWA', 'CENTRUM MATERIAŁÓW BUDOWLANYCH NIERUCHOMOŚCI KOMERCYJNE', 'CENTRUM MATERIAŁÓW BUDOWLANYCH NIERUCHOMOŚCI KOMERCYJNE', 'NIERUCHOMOŚCI KOMERCYJNE', 'SAMORZĄDOWY FUNDUSZ POŻYCZKOWY MIASTA POWIATOWEGO ZIELONA GÓRA ""KARBONA"" SPÓŁDZIELNIA W ZIELONEJ GÓRZE - POLSKA GRUPA SPÓŁDZIELNI POŻYCZKOWYCH', 'CENTRUM MATERIAŁÓW BUDOWLANYCH'"
"""PRZEDSIĘBIORSTWO OBROTU PALIWAMI ""ORTUS"" BOGUMIŁA WIERCZUK I WSPÓLNICY""","Andrzej Żbikowski","'CJ GROUP', 'WILLA DEVELOPER WOŁOMIN', 'NATEC', 'BERTES', 'NEH', 'LANTERNA', 'EKOLOGICZNE SYSTEMY OGRZEWANIA', 'RADOM OFFICE PARK', 'B & D INVESTMENT', 'ABD INVESTMENT', 'DAKU BUD', 'BENTEX INVESTMENT', 'RJVESTORS', 'MERICORT', 'CORTIX', 'CROATIA COAST', 'ORIONEX', 'MIDVAN', 'MEDITERAN INVESTMENT - CONDOHOTEL BIOGRAD', 'LIBRA GROUP', 'CERENIS', 'METAX', 'SPIN HOUSE', 'KARPACZ DEVELOPMENT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ BIS', 'RETAIL PARK', 'LUXOR', 'MAŁYPLAN', 'CHIMEX', 'WAWRZYN-MAR', 'IP COMMUNICATION', 'PRZEDSIĘBIORSTWO ""JAAN""'"
"""NEOTRANS""","Agata Szymańska Garniec","'""FAWOR"" SPÓŁDZIELNIA PIEKARSKO-CIASTKARSKA'"
"""""ALTRANS"" SPÓŁKA JAWNA ALICJA ANTONIAK,JÓZEF ANTONIAK""","Alicja Antoniak",""
"""""ALTRANS"" SPÓŁKA JAWNA ALICJA ANTONIAK,JÓZEF ANTONIAK""","Józef Antoniak",""
""""" WAMAR "" SPÓŁKA JAWNA CWALINA ŚWIDERSKI""","Maria Borzymowska Cwalina","'""WAMAR PLUS"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI'"
""""" WAMAR "" SPÓŁKA JAWNA CWALINA ŚWIDERSKI""","Małgorzata Świderska","'""WAMAR PLUS"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI'"
""""" WAMAR "" SPÓŁKA JAWNA CWALINA ŚWIDERSKI""","Marian Świderski","'MDK SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', '""WAMAR LOGISTYKA"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', '""WAMAR PLUS"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', 'WAMAR'"
""""" WAMAR "" SPÓŁKA JAWNA CWALINA ŚWIDERSKI""","Waldemar Cwalina","'MDK SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', '""WAMAR LOGISTYKA"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', '""WAMAR PLUS"" SPÓŁKA JAWNA CWALINA, ŚWIDERSKI', 'WAMAR'"
"""MOTO-CAR""","Dagna Barwińska","'EUREKA', 'RAPEX', 'PERLOT', 'TRANSLOAD LOGISTICS', 'KERTENA'"
"""MOTO-CAR""","Waldemar Kopczyński","'LEMOT RECYKLING KOPCZYŃSKI', 'ROWA-TECH'"
"""BUSINESS BESKID""","Magdalena Kurtok","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""RADEX""', 'PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH PSZCZYNA', 'BIURO HANDLOWE ""KIWA""'"
"""BUSINESS BESKID""","Jan Kołodziej","'PRZEDSIĘBIORSTWO ROBÓT DROGOWYCH PSZCZYNA', 'BIURO HANDLOWE ""KIWA""', 'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""RADEX""'"
"""EUROPEJSKA GRUPA FINANSOWA""","Kamil Jarych",""
"""EUROPEJSKA GRUPA FINANSOWA""","Małgorzata Jarych",""
"""EUROPEJSKA GRUPA FINANSOWA""","Piotr Rabiega","'KRAJOWY INSTYTUT PRAWA GOSPODARCZEGO', 'KANCELARIA PRAWNA ""LEXUS"" M. BOBOLEWSKI I SPÓŁKA'"
"""EUROPEJSKA GRUPA FINANSOWA""","Krzysztof Sokołowski","'OPTIMA FLEET MANAGEMENT', 'OPTIMA HOLDING', 'KRAJOWY INSTYTUT PRAWA GOSPODARCZEGO', 'KANCELARIA PRAWNA ""LEXUS"" M. BOBOLEWSKI I SPÓŁKA'"
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Krzysztof Rajchert",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Krzysztof Maciejewski",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Wiesław Graczyk","'KALISKIE STOWARZYSZENIE TRANSPORTOWCÓW ""RADIO-TAXI-ZERO""'"
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Marek Świerzyński",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Przemysław Kubiak",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Jan Marciniak",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Józef Musialik",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Jan Tryszczyński",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Zdzisław Możejko",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Jacek Proniek",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Włodzimierz Pędzieszczak",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Stanisław Pawlak",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Zbigniew Chudaś",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Leszek Kozur",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Lech Leśniewicz",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Zdzisław Korotczuk",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Ryszard Tułacz",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Piotr Niedzielski",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Marek Józefacki",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Andrzej Gajewski",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Jan Gabryś",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Grzegorz Sobutkowski",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Krzysztof Rozpara",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Tomasz Kłobucki",""
"""STOWARZYSZENIE ""TAXI KOMANDOR""","Ryszard Biernat",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Kamil Łoboda",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Maciej Babiarz",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Krzysztof Siłka","'SIŁKA STRUCTURES'"
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Mieczysław Ząbczyk",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Damian Długosz",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Paweł Kocur",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Zbigniew Bednarz",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Mieczysław Ząbczyk",""
"""LUDOWY KLUB SPORTOWY ""PLON"" W KLĘCZANACH""","Marek Kwaśniak",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Sławomir Herbowski",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Mariusz Urban",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Małgorzata Zatkalik",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Joanna Borowiak","'WOJSKOWA SPECJALISTYCZNA PRZYCHODNIA LEKARSKA SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W TORUNIU'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Magdalena Zwierzchowska",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Małgorzata Zawirowska","'22 WOJSKOWY SZPITAL UZDROWISKOWO-REHABILITACYJNY SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W CIECHOCINKU'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Tomasz Łapicz","'CENTRUM KULTURALNO-KONGRESOWE JORDANKI', 'OCHOTNICZA STRAŻ POŻARNA W MURZYNKU'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ SANATORIUM UZDROWISKOWE MINISTERSTWA SPRAW WEWNĘTRZNYCH I ADMINISTRACJI ""ORION"" W CIECHOCINKU""","Andrzej Kłos",""
