"OrganizationName","Representatives","ConnectedOrganizations"
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Mateusz Czyszczoń",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Piotr Bogdał",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Robert Możdżeń",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Daniel Traczyk",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Kazimierz Książek",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Czesław Latawiec",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Józef Kowalczyk",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Stanisław Macioł",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Józef Sojka",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Jan Piechowicz",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Adam Sawina",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Agata Wędziarz",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Franciszek Łukaszka",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Stefan Wędziarz",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Bogusław Łaczkowski",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Jan Dudor",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Jacek Zając",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Stefan Firek",""
"""LUDOWY KLUB SPORTOWY ""ORKAN"" W RABIE WYŻNEJ""","Antoni Antolak",""
"""BACHUS""","Andrzej Jurek",""
"""BACHUS""","Cezary Kasztelewicz",""
"""ART SERVICE MAREK I ALEKSANDRA DOBROWOLSCY""","Aleksandra Dobrowolska",""
"""ART SERVICE MAREK I ALEKSANDRA DOBROWOLSCY""","Marek Dobrowolski",""
"""WARTEKS""","Paweł Kowalski",""
"""WARTEKS""","Joanna Sęk","'SIGMA INVESTMENT'"
"""AUTO STOP BARY I HOTELE POLSKIE""","Izabela Stankiewicz","'MULTIS DEWELOPER', 'MULTISERVICE', 'GASTRONOMY MANAGEMENT SERVICES'"
"""AUTO STOP BARY I HOTELE POLSKIE""","Alina Duda","'GALICJA REALNOŚCI', 'POLSKIE MANUFAKTURY GASTRONOMICZNE'"
"""AUTO STOP BARY I HOTELE POLSKIE""","Jolanta Engel",""
"""AUTO STOP BARY I HOTELE POLSKIE""","Ewa Kolska","'POLSKIE MANUFAKTURY GASTRONOMICZNE'"
"""KOKON DESIGN""","Mirosław Kuchta",""
"""KOKON DESIGN""","Roman Kuchta",""
"""KOKON DESIGN""","Zbigniew Wróbel","'QUALITY PENSIONS', 'CLUB SPORT TRAVEL', 'CLUB SPORT TRAVEL', 'BIURO PODRÓZY I TURYSTYKI ""ALMATUR-POLSKA""', 'POLSKA SZKOŁA ŻEGLARSTWA, SPORTÓW MOTOROWODNYCH I NURKOWANIA'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Bogdan Łoboz","'BOJARZ TANK A.M. BOGUNIA B.J. JARZYNA', 'BCS GWARANT INVEST', 'WYTWÓRNIA SILNIKÓW WYSOKOPRĘŻNYCH ""ANDORIA""', 'FABRYKA MEBLI RYŚ', 'DB', 'EKO PROGRAM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W KĘTACH', 'PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELTAR""', 'PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWO-HANDLOWE HOLDUCT K.H.'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Jacek Kokoszka",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Stanisław Mruk",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Wojciech Wokacz",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Marian Miś","'MIŚ TRANSPORT I SPEDYCJA'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Zbigniew Jodłowski",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Tomasz Ziaja","'OGÓLNOPOLSKIE STOWARZYSZENIE PRZEWOŹNIKÓW DROGOWYCH GALICJA'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Adam Górski","'G16 GÓRSCY', 'GORTEX ADAM GÓRSKI', 'RECTICEL INSULATIONS', 'GÓR-STAL BIS', 'AIR FUEL EAST POLAND', 'GRUPA PRODUCENTÓW OWOCÓW I WARZYW AG FOOD', 'HOMED', 'GÓR-STAL'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Leszek Skrzypek",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Sławomir Kokoszka",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Mieczysław Dudziak",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Tomasz Rogowski",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Roman Wadowski",""
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Czesław Wokacz","'WOKACZ TRANSPORT I SPEDYCJA SPÓŁKA JAWNA - CZ. WOKACZ, M. WOKACZ'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Marian Wokacz","'WOKACZ TRANSPORT I SPEDYCJA SPÓŁKA JAWNA - CZ. WOKACZ, M. WOKACZ'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Marcin Wokacz","'AMC TRANSPORT', 'WOKACZ TRANSPORT I SPEDYCJA SPÓŁKA JAWNA - CZ. WOKACZ, M. WOKACZ'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Mariusz Miś","'MIŚ-TRANSPORT', 'MIŚ TRANSPORT I SPEDYCJA'"
"""MAŁOPOLSKIE ZRZESZENIE MIĘDZYNARODOWYCH PRZEWOŹNIKÓW DROGOWYCH W NOWYM SĄCZU""","Kazimierz Skrzypek","'POLSKI ZWIĄZEK TENISA STOŁOWEGO', 'PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE AKROPOL', 'KLUB SPORTOWY ""BRONOWIANKA""'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Bogusław Wrocławski","'SPÓŁDZIELNIA MIESZKANIOWO-ADMINISTRACYJNA ""OSIEDLE"" W ŚWIĘTOSŁAWIU'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Tomasz Nowacki",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Irena Muszyńska","'KÓŁKO ROLNICZE'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Magdalena Korpolak Komorowska","'MIEJSKIE PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI', 'STOWARZYSZENIE WŁOF - ZINTEGROWANE INWESTYCJE TERYTORIALNE MIEJSKIEGO OBSZARU FUNKCJONALNEGO WŁOCŁAWKA', 'STOWARZYSZENIE LOKALNA GRUPA DZIAŁANIA DORZECZA ZGŁOWIĄCZKI', 'SAMORZĄDOWE POROZUMIENIE POWIATU WŁOCŁAWSKIEGO'"
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Sławomir Kwiatkowski",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Daniel Wojciechowski",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Damian Świerzyński",""
"""SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ GMINY WŁOCŁAWEK""","Elżbieta Sadowska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Agnieszka Kuchta",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Kazimierz Pac",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Barbara Pieńkowska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Władysław Jankowski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Andrzej Komorek",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Mieczysław Zembrzuski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Franciszek Kowalski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Czesława Krystkiewicz",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Wincenty Samsel",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Tadeusz Czarzasty",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Wiesław Żmijewski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Leokadia Lejk",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Ignacy Wnuk",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Kazimierz Kowalski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Jan Małsz",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Henryka Jabłońska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Helena Abramczyk",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Jan Witkowski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Stanisław Szydlik",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Bronisława Karwowska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Eleonora Gut",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Henryk Stańczak","'OKRĘGOWA SPÓŁDZIELNIA MLECZARSKA'"
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Czesław Karzyński",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Jan Kuchta",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Henryk Tamoń",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Piotr Kulas",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Antoni Olszewski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Henryk Rydzewski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Konstanty Koziatek",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Zygmunt Staszewski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Leonard Góralski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Tadeusz Grabowski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Aleksander Żełobowski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Czesław Puławski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Edmund Grajko",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Teresa Wysocka",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Janina Górska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Alina Nieliwodzka",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Jadwiga Urbańska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Maria Białobrzewska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Genowefa Wiśniewska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Stanisław Woźniak",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Tadeusz Dec",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Kazimierz Lubowiecki",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Halina Kowalewska",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Ryszard Podlaski",""
"""KÓŁKO ROLNICZE W ŚWIĘTAJNIE""","Krystyna Basista",""
"""INTERLAN ANDRZEJ KUŁAKOWSKI I SPÓŁKA""","Róża Kułakowska",""
"""INTERLAN ANDRZEJ KUŁAKOWSKI I SPÓŁKA""","Patryk Grzelak","'INTERLAN'"
"""INTERLAN ANDRZEJ KUŁAKOWSKI I SPÓŁKA""","Izabela Szałajska Kułakowska","'INTERLAN', 'AI-CONCEPT', 'INSTYTUT MAŁEGO DZIECKA IM. ASTRID LINDGREN'"
"""INTERLAN ANDRZEJ KUŁAKOWSKI I SPÓŁKA""","Andrzej Kułakowski","'INTERLAN', 'AI-CONCEPT', 'SIMSOFT', 'INTERLAN COMMUNICATIONS'"
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Łukasz Nicieja",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Łukasz Polanek",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Paweł Knapik",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Krzysztof Tomski",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Andrzej Curzydło",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Szymon Osoba",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Adrian Naglik",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Kamil Pamuła",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Marek Antos",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Jan Bernaś","'LUDOWY KLUB SPORTOWY ""NADWIŚLANKA"" W BRZEŹNICY'"
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Adam Pilch",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Grzegorz Antos",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Tadeusz Antos",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Włodzimierz Waga",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Wojciech Pamuła",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Józef Polanek",""
"""OCHOTNICZA STRAŻ POŻARNA W BRZEŹNICY""","Kazimierz Nicieja",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KSIĘGARZ"" JANUSZ KUBOWICZ, JAN WNĘK""","Janusz Kubowicz",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""KSIĘGARZ"" JANUSZ KUBOWICZ, JAN WNĘK""","Jan Wnęk",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Piotr Ziółkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Tomasz Musiałowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Jan Gośliński",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Dawid Dulas",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Dominik Gibki",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Dawid Warszewski",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Kazimierz Michalak",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Paweł Bazela",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Mariusz Jaśkiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Andrzej Piątkowski",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Stanisław Skonieczny",""
"""OCHOTNICZA STRAŻ POŻARNA W TOKARACH""","Krzysztof Śledź",""
"""CET POLSKA""","Piotr Kołodziejczyk","'ZIELONY SAD'"
"""CET POLSKA""","Peter Chudy","'ARTISTIC VITAMIN FOUNDATION'"
"""CET POLSKA""","Tadeusz Madej",""
"""CET POLSKA""","Antoni Rakowski","'CENTRUM FINANSOWANIA INWESTYCJI'"
"""CET POLSKA""","Ewa Supruniuk",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""IGLOO-MARK"" MAREK DUDZIŃSKI MARIA DUDZIŃSKA""","Maria Dudzińska",""
"""PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""IGLOO-MARK"" MAREK DUDZIŃSKI MARIA DUDZIŃSKA""","Marek Dudziński",""
"""BIO-ENERGIO-CHEMIA""","Mirosław Mozdżeń","'ORANGE LOGISTICS', 'WAMPOL', 'AMK KOKS', 'PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWO-PRODUKCYJNE ""SYL-POL""', 'ZETA PRO OFFICE', 'KANCELARIA RADCÓW PRAWNYCH PROF. DR HAB. ZYGMUNT TOBOR, MIROSŁAW MOZDŻEŃ I WSPÓLNICY', 'USTROŃ RESORT', 'GREENAGRO', 'CREATIVE CERAMIKA', 'FITEN', 'REKULTYWACJE', 'PLASMA SYSTEM', 'TMB NIERUCHOMOŚCI', 'INDATA UTILITIES', 'PRZEDSIĘBIORSTWO USŁUG TECHNICZNYCH ""RABA II""', 'JANDA MOZDŻEŃ RESTRUKTURYZACJE', 'CONBELTS', 'PSRI POLSKA', 'ECO-ORLIC', 'SPÓŁDZIELCZA KASA OSZCZĘDNOŚCIOWO-KREDYTOWA ""JOWISZ""', 'ML SPIRITS', 'ENERGOMONTAŻ-POŁUDNIE', 'SALMOZ', 'POGONIA - NOWE TECHNOLOGIE', 'PRZEDSIĘBIORSTWO PROJEKTOWO WDROŻENIOWE ""PROINSTAL""'"
"""BIO-ENERGIO-CHEMIA""","Bogusław Barchański","'VINNERS.PL', 'VINNERS'"
"""BIO-ENERGIO-CHEMIA""","Witold Ginalski","'GINALSKI JAMNY ADWOKACI'"
"""BIO-ENERGIO-CHEMIA""","Grzegorz Łoziński",""
"""BIO-ENERGIO-CHEMIA""","Jarosław Niedziółka","'PRZEDSIĘBIORSTWO PRODUKCYJNO HANDLOWO USŁUGOWE ""R&S""'"
"""BIO-ENERGIO-CHEMIA""","Kazimierz Leśkiewicz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Małgorzata Szyda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Tadeusz Zegadło",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Marianna Mączniewska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Zbigniew Kucięba",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Danuta Sosińska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Maria Walczak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Mieczysław Rybiałek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Maria Lewandowska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Wiesława Dobosz",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Janina Kołodziejska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Jan Klekot",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Krystyna Serwiak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Anna Cieślak",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Elżbieta Bereś",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Alicja Prymek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Bogdan Budzowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Jerzy Stefanek",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Halina Lubczyńska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Małgorzata Maciejewska",""
"""ZWIĄZEK ZAWODOWY PRACOWNIÓW ZAKŁADÓW ARTYKUŁÓW TECHNICZNYCH I GALANTERYJNYCH ""POLGAL""""","Janina Sobczyk",""
"""FIRMA WIELOBRANŻOWA ""KONARSKI""""","Iwona Milkowska",""
"""FIRMA WIELOBRANŻOWA ""KONARSKI""""","Wojciech Konarski",""
"""FIRMA WIELOBRANŻOWA ""KONARSKI""""","Jan Konarski",""
"""FIRMA WIELOBRANŻOWA ""KONARSKI""""","Teresa Konarska",""
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Rafał Para","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE PARA'"
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Paweł Para","'PARA.COM.PL'"
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Zuzanna Para","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE PARA'"
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Zygmunt Para","'PARA.COM.PL', 'BZW PARA'"
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Barbara Para","'PARA.COM.PL', 'BZW PARA'"
"""PRZEDSIEBIORSTWO USŁUGOWO-PRODUKCYJNO- HANDLOWE ZYGMUNT I STEFAN PARA""","Stefan Para","'PRZEDSIĘBIORSTWO WIELOBRANŻOWE PARA'"
"""TOYOTA MOTOR MANUFACTURING POLAND""","Philippe Ochs",""
"""TOYOTA MOTOR MANUFACTURING POLAND""","Masayuki Kojima",""
"""TOYOTA MOTOR MANUFACTURING POLAND""","Dariusz Mikołajczak","'TOYOTA MOTOR EUROPE NV/SA (SPÓŁKA AKCYJNA) ODDZIAŁ W POLSCE', 'POLSKI ZWIĄZEK PRZEMYSŁU MOTORYZACYJNEGO'"
"""TOYOTA MOTOR MANUFACTURING POLAND""","Marvin Cooke",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Lidia Szpecht",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Renata Rojek",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Beata Romejko","'EUROPEJSKIE FORUM INNOWACJI'"
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Jolanta Ślązak",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Krzysztof Michałkiewicz","'RUCH SPOŁECZNY IM. PREZYDENTA RZECZYPOSPOLITEJ POLSKIEJ LECHA KACZYŃSKIEGO NA LUBELSZCZYŹNIE', 'LUBELSKIE TOWARZYSTWO DOBROCZYNNOŚCI'"
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Ewa Draus","'WOJEWÓDZKI ZESPÓŁ SPECJALISTYCZNY W RZESZOWIE', 'STOWARZYSZENIE NA RZECZ ROZWOJU SPOŁECZNEGO ""COLBUSOVIA""', 'STOWARZYSZENIE NA RZECZ REWITALIZACJI I PROMOCJI KOLBUSZOWEJ'"
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Mariusz Kucharek",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Iwona Grudzień",""
"""LUBELSKIE OBSERWATORIUM PROBLEMÓW SPOŁECZNYCH W LUBLINIE""","Wojciech Misztal",""
