"OrganizationName","Representatives","ConnectedOrganizations"
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Monika Bączkowska",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Jan Lazarek",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Rafał Kaczmarek",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Marek Siepielski",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Jan Michalak","'OCHOTNICZA STRAŻ POŻARNA W SKARBOSZEWIE'"
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Jan Król",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Urszula Walkowiak",""
"""SPÓŁDZIELNIA OBSŁUGI ROLNICTWA ""FARMER""""","Henryk Kuźniarek",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Luiza Bednarz",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Katarzyna Bąk",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Bernadetta Zaręba",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Augustyn Szelachowski",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Piotr Pasula",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Paweł Serafin",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Daniel Szydłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Józef Spisak",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Bartosz Król",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Kamil Wojtoń",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Kornel Wojtoń",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Sławomir Żurek",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Józef Wojtoń",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Tadeusz Szydłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Elżbieta Błąkała",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Stanisław Maślak",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Jan Rudnik",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Piotr Szydłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Wilhelm Biernat",""
"""OCHOTNICZA STRAŻ POŻARNA W JODŁÓWCE""","Stanisław Frączek",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Irena Rybok",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Andrzej Stelmach",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Jan Zasada",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Roman Mycielski",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Zofia Bryłka",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Pelagia Sztolc",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Adria Bem",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Józef Obajtek",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""MIFAMA""""","Józef Szlompek",""
"""KÓŁKO ROLNICZE W BOROWIE""","Stanisław Sowa",""
"""KÓŁKO ROLNICZE W BOROWIE""","Hieronim Pogorzelec",""
"""KÓŁKO ROLNICZE W BOROWIE""","Józef Janik",""
"""KÓŁKO ROLNICZE W BOROWIE""","Stanisław Słowiński","'SPÓŁDZIELNIA KÓŁEK ROLNICZYCH W OPATÓWKU'"
"""KÓŁKO ROLNICZE W BOROWIE""","Tadeusz Krystyniak",""
"""KÓŁKO ROLNICZE W BOROWIE""","Antoni Gryczyński","'STOWARZYSZENIE LUDZI DOBREJ WOLI ZIEMI KALISKIEJ', 'STOWARZYSZENIE MIESZKAŃCÓW GMINY OPATÓWEK'"
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Marian Węclewski",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Ryszard Tylski",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Jerzy Szymanek","'SEJMIK GOSPODARCZY POWIATU ŚREDZKIEGO'"
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Jacek Białkowski",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Marek Szczepaniak",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Tadeusz Głożyński",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Waldemar Ciesielski",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Kazimiera Leporowska",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Józef Głożyński","'KURKOWE BRACTWO STRZELECKIE W ŚRODZIE WIELKOPOLSKIEJ'"
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Jerzy Leporowski","'STOWARZYSZENIE ""ZIEMIA ŚREDZKA""'"
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Mirosława Sadzisz",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Jan Wieliński",""
"""POWIATOWE ZRZESZENIE HANDLU I USŁUG W ŚRODZIE WLKP.""","Roman Konieczny",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Ryszard Łyżwiński",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Władysław Jakubowski",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Tadeusz Zdebelak","'ZDEBELAK DIAZ QUINTERO'"
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Tomasz Wiśniewski",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Jerzy Michalak",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Piotr Laskownicki",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Kazimierz Dobrucki",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Stefan Laszuk",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Romuald Jankowiak","'KLUB SPORTOWY ""LECHIA"" ZIELONA GÓRA', 'LUBUSKI ZWIĄZEK PIŁKI NOŻNEJ', 'STOWARZYSZENIE DEALERÓW GRUPY FIAT, CHRYSLER, JEEP W POLSCE'"
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Zbigniew Mocek",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Leszek Nowaczyński",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Marian Filipek",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Roman Stachyra",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Witold Lisowski","'LUBUSKIE CENTRUM TECHNIKI I INNOWACJI'"
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Zbigniew Powojewski",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Andrzej Nowak",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Henryk Rybicki",""
"""STOWARZYSZENIE RZECZOZNAWCÓW TECHNIKI SAMOCHODOWEJ I RUCHU DROGOWEGO ODDZIAŁ - ZIELONA GÓRA""","Kazimierz Węzowski",""
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Roman Mizera",""
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Jerzy Namysł",""
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Stanisław Wiatrak",""
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Tadeusz Błaszczyk","'MIEJSKO GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH', 'SPÓŁDZIELCZY ZAKŁAD USŁUG MECHANIZACYJNYCH KÓŁEK ROLNICZYCH KOBIERNO'"
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Stanisław Orpel",""
"""KÓŁKO ROLNICZE W SMOSZEWIE""","Alojzy Bieganek",""
"""""UNDRAM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - JOINT VENTURE""","Enebish Erdene",""
"""""UNDRAM"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - JOINT VENTURE""","Enkhtuya Choijilsuren",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Mateusz Midura",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Dariusz Szarejko",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Damian Gadomski",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Przemysław Malinowski",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Adam Galiński",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Paweł Kępkowicz",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Jacek Fal",""
"""OCHOTNICZA STRAŻ POŻARNA W WOJCIECHACH""","Zdzisław Kosek",""
"""STOWARZYSZENIE ASERT""","Daria Treder",""
"""STOWARZYSZENIE ASERT""","Joanna Szroeder",""
"""STOWARZYSZENIE ASERT""","Radosław Warężak",""
"""STOWARZYSZENIE ASERT""","Katarzyna Neumüller",""
"""STOWARZYSZENIE ASERT""","Izabela Reglińska",""
"""STOWARZYSZENIE ASERT""","Krzysztof Lang",""
"""STOWARZYSZENIE ASERT""","Dariusz Błaszkowski",""
"""STOWARZYSZENIE ASERT""","Jerzy Werra","'STOWARZYSZENIE ""CASSUBIA""'"
"""STOWARZYSZENIE ASERT""","Beata Werra",""
"""STOWARZYSZENIE ASERT""","Katarzyna Filbrandt",""
"""STOWARZYSZENIE ASERT""","Gabriela Wałdowska",""
"""STOWARZYSZENIE ASERT""","Violetta Sildatk",""
"""STOWARZYSZENIE ASERT""","Izabela Szwindowska",""
"""SANTOS GUIRAO SERVICE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ODDZIAŁ W POLSCE""","Tomasz Bednarek",""
"""WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ZIELONEJ GÓRZE""","Zbigniew Kościk","'STOWARZYSZENIE EDUKACJA Z TRÓJKĄ'"
"""WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ZIELONEJ GÓRZE""","Michał Mazur",""
"""WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ZIELONEJ GÓRZE""","Dorota Markowska",""
"""WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ZIELONEJ GÓRZE""","Mirosława Dulat",""
"""WOJEWÓDZKA STACJA POGOTOWIA RATUNKOWEGO SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ W ZIELONEJ GÓRZE""","Adam Dygas",""
"""TORET""","Aneta Zdunek",""
"""CURTIS DEVELOPMENT""","Mikołaj Niemczycki","'TERRACOR DEVELOPMENT', 'MCN TERRA DEVELOPMENT', 'CURTIS HEALTH CAPS'"
"""CURTIS DEVELOPMENT""","Lech Rudziński","'STOWARZYSZENIE RUDZIŃSKICH HERBU PRUS III Z ZIEMI CIECHANOWSKIEJ'"
"""CURTIS DEVELOPMENT""","Maciej Grochowski",""
"""CURTIS DEVELOPMENT""","Michał Niemczycki","'KLEKS ACADEMY', 'NFTEAM', 'FUNDACJA CENTRALNA', 'CHAYO', 'MGM EVENTS', 'VODA NATURE', 'ANATTA EQUITY', 'WHITE EAGLE AVIATION'"
"""CURTIS DEVELOPMENT""","Katarzyna Frank Niemczycka","'CURTIS HEALTH CAPS', 'FUNDACJA SZPITALA PEDIATRYCZNEGO WUM', 'LAKE VIEW', 'BRYZA', 'WHITE EAGLE AVIATION'"
"""CURTIS DEVELOPMENT""","Zbigniew Niemczycki","'CURTIS HEALTH CAPS', 'WOŁOSKA DEVELOPMENT CAPITAL', 'WHITE EAGLE AVIATION', 'FUNDACJA EUROPEJSKIE LETNIE IGRZYSKA OLIMIAD SPECJALNYCH 2010', 'LAKE VIEW', 'BRYZA'"
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Maria Zielińska",""
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Mieczysław Cymbaliński",""
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Anna Chodun",""
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Piotr Turczyniak",""
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Marianna Kowalczyk",""
"""STOWARZYSZNIE KUPCÓW ŁĘCZYŃSKICH""","Urszula Abramek",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Renata Świergul",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Ewelina Habierska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Rewera",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Izabela Makowska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Iwona Matuszczak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Piotr Kiliański","'OCHOTNICZA STRAŻ POŻARNA W ZŁOTEJ'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Aleksandra Jopek",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Klaudia Rządca",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Eliza Radłowska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Kamila Justyńska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Monika Kuchniak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Monika Bonarek",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Aneta Kwiatkowska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Król Dajas","'OCHOTNICZA STRAŻ POŻARNA W WILCZYCACH'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Paulina Kurpiarz",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Dominika Frejlich",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Katarzyna Donda",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Elżbieta Bakalarska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Jadwiga Nowak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Ryszard Czajkowski",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Adam Kościołek","'STOWARZYSZENIE ZIEMIA OPATOWSKA'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Jolanta Kosik",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Rosińska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Joanna Solczyńska","'STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY W BILCZY K. SANDOMIERZA'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Walkowiak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Jan Dudziński",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Krzysztof Burek","'STOWARZYSZENIE SPORTU I REKREACJI W DACHARZOWIE', 'GMINNA SPÓŁDZIELNIA ""SAMOPOMOC CHŁOPSKA"" W WILCZYCACH Z SIEDZIBĄ W PRZEZWODACH', 'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W WILCZYCACH'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Sebastian Kwasek","'STOWARZYSZENIE ""NASZE SKOTNIKI""'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Szklennik",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Sylwia Drabowicz",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Agnieszka Mianowana",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Anna Mazur","'STOWARZYSZENIE NA RZECZ ROZWOJU WSI CZYŻÓW SZLACHECKI'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Edward Walas",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Tomasz Pietruszka",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Monika Durma",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Joanna Kalinowska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Maria Obrębska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Aldona Wieczorek",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Katarzyna Mazurkiewicz",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Agnieszka Maciąg",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Dorota Łukawska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Małgorzata Niekurzak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Katarzyna Zybała",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Joanna Dolecka",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Elżbieta Rawska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Justyna Guźniczak",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Ewa Urbańska",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Tomasz Frańczak","'STOWARZYSZENIE RODZIN KATOLICKICH DIECEZJI SANDOMIERSKIEJ'"
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Andrzej Cichoń",""
"""BANK SPÓŁDZIELCZY W SANDOMIERZU""","Mieczysław Piątek",""
"""SPOŁECZNA FUNDACJA POMOCY DZIECIOM NIEPEŁNOSPRAWNYM W ZBĄSZYNIU""","Mirosława Wątor",""
"""SPOŁECZNA FUNDACJA POMOCY DZIECIOM NIEPEŁNOSPRAWNYM W ZBĄSZYNIU""","Agnieszka Litwińska",""
"""SPOŁECZNA FUNDACJA POMOCY DZIECIOM NIEPEŁNOSPRAWNYM W ZBĄSZYNIU""","Janina Bordych",""
"""SPOŁECZNA FUNDACJA POMOCY DZIECIOM NIEPEŁNOSPRAWNYM W ZBĄSZYNIU""","Krystyna Mazurkiewicz",""
"""SPOŁECZNA FUNDACJA POMOCY DZIECIOM NIEPEŁNOSPRAWNYM W ZBĄSZYNIU""","Leszek Leśny","'STOWARZYSZENIE ROZWOJU GMINY I MIASTA ZBĄSZYŃ'"
"""PODKARPACKI KLUB BIZNESU""","Waldemar Lenius","'STOWARZYSZENIE DZIEDZICTWA FILTRACJI I MOTORYZACJI', 'PZL SĘDZISZÓW', 'STOWARZYSZENIE ""CZYŃ DOBRO, MIMO WSZYSTKO""'"
"""PODKARPACKI KLUB BIZNESU""","Andrzej Gerlach","'AKADEMICKI KLUB SPORTOWY RZESZÓW', 'ASSECO RESOVIA', 'ZAKŁAD USŁUG INFORMATYCZNYCH NOVUM', 'AQUAPARK SOPOT', 'PODKARPACKI FUNDUSZ NIERUCHOMOŚCI', 'ASSECO POLAND', 'POSTDATA'"
"""PODKARPACKI KLUB BIZNESU""","Mariusz Półtorak","'PIWNICE PÓŁTORAK WINE & SPIRITS', 'PIWNICE PÓŁTORAK WINE & SPIRITS', 'MODERN CONCEPT', 'HOTELE GRUPY MARMA', 'DEVELOP INVESTMENT', 'MARMA HOLDING', 'STOWARZYSZENIE PORSCHE CLUB POLSKA', 'DIVA', 'LENKO', 'MARMA POLSKIE FOLIE'"
"""PODKARPACKI KLUB BIZNESU""","Aleksander Baczyk","'PIOTRUŚ PAN PLUS', 'PODKARPACKI'"
"""PODKARPACKI KLUB BIZNESU""","Artur Rozmus","'ICAM ROZMUS', 'KONFEDERACJA LEWIATAN', 'KRAJOWA IZBA GOSPODARCZA ELEKTRYKI', 'LEDOLUX POLAND', 'LIVE', 'LEDOPROJEKT', 'LEDOLUX', 'PODKARPACKI'"
"""PODKARPACKI KLUB BIZNESU""","Adam Góral","'ASSECO CLOUD', 'ASSECO DATA SYSTEMS', 'GENDOR', 'ASSECO WESTERN EUROPE', 'ASSECO SOUTH EASTERN EUROPE', 'ASSECO BUSINESS SOLUTIONS', 'ASSECO POLAND', 'PODKARPACKI'"
"""PODKARPACKI KLUB BIZNESU""","Jerzy Krzanowski","'MIST 4', 'NINE'S', 'NINE'S 1', 'RADOST 5', 'W25', 'FUNDACJA ""ŚWIAT PIENIĄDZA""', 'AGRO', 'PODKARPACKI', 'FUNDACJA IM.JANUSZA KORCZAKA'"
"""PODKARPACKI KLUB BIZNESU""","Małgorzata Kucharska","'PODKARPACKI'"
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Łukasz Kojder",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Piotr Kowalik",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Aleksander Peszek",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Franciszek Zając",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Edward Pączka","'STOWARZYSZENIE PRZYJACIÓŁ ZIEMI NOWOSIELECKIEJ'"
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Krzysztof Niźnik",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Robert Superson",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Daniel Wilk",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Andrzej Hęclik",""
"""OCHOTNICZA STRAŻ POŻARNA W NOWOSIELCACH""","Aleksander Kijanka",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Arkadiusz Deptuch",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Mariusz Skalmierski","'INWENTECH GROUP', 'PODKARPACKA GRUPA INWESTYCYJNA', 'VENT HOLDING POLSKA'"
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Ewa Tomkowicz",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Anna Kijek",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Grzegorz Nowak","'BANK SPÓŁDZIELCZY W RYMANOWIE'"
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Piotr Świątek",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Jacek Gorczyca","'GMINNY OGRÓD DZIAŁKOWY ""PIASTOWSKI RÓJ""'"
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Marek Kiełtyka","'FAJNE WYPIEKI', 'IZBA RZEMIEŚLNICZA W RZESZOWIE'"
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Andrzej Nycz",""
"""CECH RZEMIOSŁ RÓŻNYCH W KROŚNIE""","Paulina Prejznar",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Dorota Proksa",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Elżbieta Soliwoda",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Franciszek Kulka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Paweł Stęglowski",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Krystyna Pyć",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Sylwester Zarębczan",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Jarosław Górka",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Jan Sobczyk",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Kazimierz Barlik",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Elżbieta Sołtys",""
"""ZWIĄZEK ZAWODOWY PRACOWNIKÓW SKANSKA""","Klemens Bielec",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE ŁAMANEJ""","Mateusz Staroń",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE ŁAMANEJ""","Tomasz Leniart",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE ŁAMANEJ""","Andrzej Wnuk",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE ŁAMANEJ""","Roman Wnuk",""
