"OrganizationName","Representatives","ConnectedOrganizations"
"""FUNDACJA ŚW.FRANCISZKA""POMÓŻ ZWIERZĘTOM-NASZYM MAŁYM BRACIOM""""","Irena Jarosz",""
"""UNIMET JÓZEF JEMIOŁA, JACEK JEMIOŁA""","Jacek Jemioła","'PRZEDSIĘBIORSTWO SPRZĘTOWO USŁUGOWE ""DŹWIG""', 'TARGET', 'PANORAMA', 'PANORAMA', 'UNIMET', 'EPM MACHINES POLSKA', 'TYCZYŃSKA FABRYKA URZĄDZEŃ WENTYLACYJNYCH ""TYWENT""'"
"""UNIMET JÓZEF JEMIOŁA, JACEK JEMIOŁA""","Józef Jemioła","'PRZEDSIĘBIORSTWO SPRZĘTOWO USŁUGOWE ""DŹWIG""', 'PANORAMA', 'PANORAMA', 'LHOTSE', 'EKO WIZÓW', 'UNIMET', 'EPM MACHINES POLSKA', 'TYCZYŃSKA FABRYKA URZĄDZEŃ WENTYLACYJNYCH ""TYWENT""'"
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Bartosz Patkowski",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Mieczysław Olszewski",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Tomasz Czeczott",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Mariusz Jaszczuk",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Agnieszka Dudziak",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Tadeusz Szachoń",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Józef Danielczuk",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Andrzej Strelczuk",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Roman Różycki",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Marian Klimowicz",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Bolesław Skibiński",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Zofia Gołębiowska",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Jarosław Pawelec",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Roman Paszek",""
"""WSCHODNI BANK SPÓŁDZIELCZY W CHEŁMIE""","Mieczysław Popek",""
"""ENIGMA SPÓŁKA JAWNA MAJEWSKI STERNICKI""","Artur Majewski",""
"""ENIGMA SPÓŁKA JAWNA MAJEWSKI STERNICKI""","Marek Sternicki",""
"""CLUB FAIR PLAY""","Marzena Furman","'HYDRO-EFEKT', 'KAMILONE'"
"""CLUB FAIR PLAY""","Elżbieta Rudzka","'""KV"" PRZEDSIĘBIORSTWO WIELOBRANŻOWE'"
"""CLUB FAIR PLAY""","Jan Kowalski","'STOWARZYSZENIE GENERACJA'"
"""CLUB FAIR PLAY""","Marian Żebrowski","'HIKARI', 'GALERIA PORT INDIA', 'GALERIA PORT BETA', 'GALERIA PORT ALFA', 'GALERIA PORT INDIA', 'GALERIA PORT BETA', 'GALERIA PORT ALFA', 'WEEKEND HOME', 'MULTI BET', 'WEEKEND HOME', 'GALERIA PORT', 'GALERIA PORT', 'MULTI BET', 'DOM PLUS', 'EKSPORTUJ.PL', 'ŻEBROWSKI, ŻEBROWSKA IMBA', 'JOY-POL', 'MULTIPLAY GROUP'"
"""CLUB FAIR PLAY""","Andrzej Skowron","'FP COMPANY'"
"""CLUB FAIR PLAY""","Helena Mazur",""
"""CLUB FAIR PLAY""","Piotr Stępień","'STOWARZYSZENIE AKADEMIA PIŁKARSKA ""AP NAMYSŁÓW""'"
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Roman Glura",""
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Leszek Starzyński",""
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Bogdan Płóciennik",""
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Marian Wojtyczka",""
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Mirosław Kaszub",""
"""KÓŁKO ROLNICZE W SIELCU NOWYM""","Marian Dolny",""
"""PRZYCHODNIA ZESPOŁU LEKARZA RODZINNEGO ""PANACEUM""""","Katarzyna Jezierska Kowalska",""
"""PRZYCHODNIA ZESPOŁU LEKARZA RODZINNEGO ""PANACEUM""""","Witold Rąbalski",""
"""PRZYCHODNIA ZESPOŁU LEKARZA RODZINNEGO ""PANACEUM""""","Paweł Wilkoszarski",""
"""PRZYCHODNIA ZESPOŁU LEKARZA RODZINNEGO ""PANACEUM""""","Janusz Wyjatek",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Andrzej Zadworny","'OCHOTNICZA STRAŻ POŻARNA W DACHNOWIE'"
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Anna Pryma",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Przemysław Różycki",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Wiesław Połuch",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Krzysztof Kopciuch",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Michał Sypniewski",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Maciej Leja",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Andrzej Leja",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Krzysztof Misztal",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Marian Jabłoński",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Marek Leja",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Józef Pałczyński",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Krzysztof Kruk",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Józef Pachołek",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Stanisław Antonik",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Marian Pachołek",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Stanisław Różycki",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Władysław Mamczura",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Mariusz Smoliniec",""
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Stanisław Myśliwy","'STOWARZYSZENIE ROZWOJU ZIEMI LUBACZOWSKIEJ', 'REGIONALNE TOWARZYSTWO ROZWOJU KULTURY I SPORTU W LUBACZOWIE'"
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Wojciech Świzdor","'STOWARZYSZENIE STRZELEC W CIESZANOWIE'"
"""LUDOWY KLUB SPORTOWY ""URSUS"" W DACHNOWIE""","Wiesław Sierżęga",""
"""STOWARZYSZENIE NA RZECZ ROZWOJU POWIATU OPOLSKIEGO""","Andrzej Grad","'EASTERN COAL COMPANY'"
"""STOWARZYSZENIE NA RZECZ ROZWOJU POWIATU OPOLSKIEGO""","Paweł Grabek",""
"""STOWARZYSZENIE NA RZECZ ROZWOJU POWIATU OPOLSKIEGO""","Borys Środek",""
"""STOWARZYSZENIE NA RZECZ ROZWOJU POWIATU OPOLSKIEGO""","Piotr Świątkowski",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Bernadetta Zielińska",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Janina Łopacińska",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Maria Wittig",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Angelika Ciążyńska",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Jerzy Beinek",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Grażyna Kołtuniak","'STOWARZYSZENIE PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH GMINY STRZAŁKOWO'"
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Zenon Harmaciński",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Sabina Pniewska",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Krzysztof Nowak",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Maria Zamiatała",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Leon Grajek",""
"""STOWARZYSZENIE PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH W SŁUPCY""","Wacław Cegielski",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Mariusz Fiutak",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Filip Jureczko",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Grzegorz Kita",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Piotr Cybul",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Marcin Gruca",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Michał Kurzak",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Rafał Kita",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Marian Gruca",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Marian Wesołowski",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Zdzisław Struzik",""
"""OCHOTNICZA STRAŻ POŻARNA WE WŁODOWICACH""","Ireneusz Merta","'SPÓŁDZIELNIA MIESZKANIOWA ""SKARPA""', 'STOWARZYSZENIE ""DLA GMINY WŁODOWICE""'"
"""OSTROWIECKI KLUB AMAZONKA""","Krystyna Kwiatkowska",""
"""OSTROWIECKI KLUB AMAZONKA""","Genowefa Nowak","'STOWARZYSZENIE KÓŁ GOSPODYŃ WIEJSKICH POWIATU OSTROWIECKIEGO W BAŁTOWIE'"
"""OSTROWIECKI KLUB AMAZONKA""","Hanna Kozłowska",""
"""OSTROWIECKI KLUB AMAZONKA""","Zofia Bełczowska",""
"""OSTROWIECKI KLUB AMAZONKA""","Elżbieta Moskalik",""
"""OSTROWIECKI KLUB AMAZONKA""","Elżbieta Adamska",""
"""OSTROWIECKI KLUB AMAZONKA""","Zdzisława Chmielewska",""
"""OSTROWIECKI KLUB AMAZONKA""","Elżbieta Kozłowska",""
"""OSTROWIECKI KLUB AMAZONKA""","Danuta Ogórek",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Agata Mickie",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Agnieszka Łasocha Makowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Anna Jakowska","'TOWARZYSTWO DEMOKRATYCZNE WSCHÓD', 'METOS CENTRUM ROZWOJU KARIERY'"
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Beata Świderek",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Krystyna Szewczyk",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Elżbieta Puzyna Nowak",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Wanda Kaczyńska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Jerzy Haszczyński",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Joanna Żurowska","'STOWARZYSZENIE ""ŁAD NA MAZOWSZU. STOWARZYSZENIE OCHRONY I PROMOCJI MIAST-OGRODÓW I HISTORYCZNYCH MIEJSCOWOŚCI CENTRALNEGO MAZOWSZA""', 'FUNDACJA POLSKIEJ SZTUKI NOWOCZESNEJ'"
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Elżbieta Fijałkowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Krystyna Haszczyńska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Bożena Orłowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Teresa Tomaszewska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Hanna Tyszka",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Andrzej Sikorski","'STOWARZYSZENIE WILEŃSKA 31'"
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Marina Zalewska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Jan Turnau",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Maria Ostrowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Janina Haszczyńska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Andrzej Ostrowski",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Anna Sokołowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Barbara Szatkowska",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Biruta Turnau",""
"""STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM SAMODZIELNOŚCI ŻYCIOWEJ ""AGIS""""","Ewa Stachowska Musiał",""
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Janina Kunert","'HOLIDAY SPORT SZCZECIN'"
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Bartosz Kondaszewski","'INCASO LEGAL', 'COWBOYKID', 'INCASO GROUP', 'CA GROUP'"
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Ewa Marciniak Mikulewicz","'GLOBTANK TECH', 'GLOBTANK'"
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Wojciech Stadnik","'INCASO LEGAL', 'INCASO GROUP', 'KOSZALIŃSKI KLUB KARTINGOWY ""KARTING CENTER"" IM. ANDRZEJA HOŁOWIEJA'"
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Joanna Kalinowska Domaracka",""
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Jacek Czapiewski","'JENERGY', 'STANICA ŁABUSZ', 'MILUZE', 'ZEN ALUMINIUM'"
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Jolanta Glazar",""
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Elżbieta Bednarczyk",""
"""KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE""","Jacek Paprocki",""
"""AKADEMIA FUNDUSZY""","Krzysztof Kurp",""
"""AKADEMIA FUNDUSZY""","Karol Kurp","'NET-PROJEKT'"
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Anna Stefaniuk",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Maciej Falkiewicz",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Wiktor Omelaniuk",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Piotr Grochowski",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Wiesława Tur",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Krystyna Kostrzewa",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Danuta Czapska",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Bogdan Sypnik",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Jerzy Kapłan","'RATUJMY ZABYTKI JANOWA PODLASKIEGO'"
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Krystyna Czerewko",""
"""STOWARZYSZENIE PRZYJACIÓŁ JANOWA PODLASKIEGO""","Leszek Chwedczuk",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Krystyna Kostrzewa",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Agata Baranowska",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Małgorzata Kostrzewa",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Jadwiga Winiarczyk",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Bogumiła Kwiatek","'OCHOTNICZA STRAŻ POŻARNA W GARDZIENICACH'"
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Jadwiga Krupa",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Elżbieta Krupa",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Piotr Mańka",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Agata Jączyk",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Barbara Lesiewicz",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Małgorzata Zając",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Anna Misztal",""
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Edward Pasternak","'OLMAR PRZEWOZY', 'OLMAR PRZEWOZY'"
"""TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH""","Anna Serafin","'STOWARZYSZENIE LOKALNA GRUPA DZIAŁANIA ""DOLINA GIEŁCZWI""', 'STOWARZYSZENIE KÓŁ GOSPODYŃ WIEJSKICH GMINY PIASKI', 'FUNDUSZ LOKALNY IM. JANA III SOBIESKIEGO'"
"""DUSCHY""","Aldona Burska",""
"""DUSCHY""","Nils Larsson",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Janusz Górka",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Henryk Pietryka","'PRZEDSIĘBIORSTWO PRODUKCYJNO-HANDLOWE ""PROBUS""'"
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Tadeusz Kardyś",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Jerzy Krupa",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Klaudia Bryk",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Janusz Nowak",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Janusz Watracz",""
"""MIELECKI KLUB SPORTOWY TENISA STOŁOWEGO W MIELCU""","Józef Turecki","'KLUB BRYDŻOWY HOTEL POLSKI - MIELEC'"
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Paweł Rogowski",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Kamil Janiszewski",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Michał Wolski",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Wojciech Kramarz",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Krzysztof Makara",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Bartłomiej Nowicki",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Wojciech Makara",""
"""OCHOTNICZA STRAŻ POŻARNA W WIELOŁĘCE""","Jan Janiszewski",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Genowefa Sęk","'ESTETIC QUEEN ANNA DARASZ', 'FUNDACJA ROZWOJU OBSZARÓW WIEJSKICH W PAWŁOSIOWIE'"
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Bogusława Ciepły",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Jan Mazur",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Maria Maciałek",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Maria Łuszcz",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Krystyna Glazer",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Maria Jeziorska",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Stanisława Śliwa",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Maria Bartoszek",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Czesława Stachowicz",""
"""STOWARZYSZENIE FOLKLORYSTYCZNE ""PAWŁOSIOWIANIE"" - W PAWŁOSIOWIE""","Ryszarda Kasperska",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Mateusz Jaworski",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Mariola Kulkowska",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Dariusz Kulkowski",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Marek Jaworski",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Monika Małek",""
"""PRZEDSIĘBIORSTWO ROBÓT INŻYNIERYJNO-DROGOWYCH W GRÓJCU""","Agnieszka Jaworska",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Krzysztof Grzegorek",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Renata Pejas Dembowska",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Arkadiusz Sobieraj",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","January Lewandowski",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Anna Bałkowska Kopacz",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Bożena Miller Kowal",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Jacek Urbaczka",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Maria Kiersnowska",""
"""FUNDACJA ""SZCZĘŚLIWE NARODZINY"" PRZY ODDZIALE POŁOŻNICZO - NOWORODKOWYM SZPITALA IM. MARII CURIE-SKŁODOWSKIEJ W SKARŻYSKU - KAMIENNEJ""","Wioletta Węgrzyn",""
