"OrganizationName","Representatives","ConnectedOrganizations"
"""SPOŁECZNE STOWARZYSZENIE BUDOWY WODOCIĄGU DLA SOŁECTW LUBIKI I HUTA KALNA, GMINY MIEJSKIEJ CZARNA WODA""","Stanisław Kromer",""
"""SPOŁECZNE STOWARZYSZENIE BUDOWY WODOCIĄGU DLA SOŁECTW LUBIKI I HUTA KALNA, GMINY MIEJSKIEJ CZARNA WODA""","Alicja Kuchta","'STOWARZYSZENIE RODZINA KOLPINGA W HUCIE KALNEJ'"
"""SPOŁECZNE STOWARZYSZENIE BUDOWY WODOCIĄGU DLA SOŁECTW LUBIKI I HUTA KALNA, GMINY MIEJSKIEJ CZARNA WODA""","Barbara Zielińska","'OCHOTNICZA STRAŻ POŻARNA W LUBIKACH'"
"""SPOŁECZNE STOWARZYSZENIE BUDOWY WODOCIĄGU DLA SOŁECTW LUBIKI I HUTA KALNA, GMINY MIEJSKIEJ CZARNA WODA""","Tadeusz Zaremski",""
"""SPOŁECZNE STOWARZYSZENIE BUDOWY WODOCIĄGU DLA SOŁECTW LUBIKI I HUTA KALNA, GMINY MIEJSKIEJ CZARNA WODA""","Bogdan Sojka",""
"""I. R. ""T & T""""","Izabela Turowska","'AZYL NIERUCHOMOŚCI', 'TS TRANS'"
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Adam Tyszka",""
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Tadeusz Jemielity",""
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Tadeusz Jastrzębski",""
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Piotr Baczewski",""
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Jarosław Dąbkowski","'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W ŚNIADOWIE'"
"""KÓŁKO ROLNICZE W STARYM RATOWIE""","Andrzej Rutkowski",""
"""POLSKIE MIĘSO I WĘDLINY ŁUKOSZ""","Gabriela Strzelczyk","'MITIGATE INVEST'"
"""POLSKIE MIĘSO I WĘDLINY ŁUKOSZ""","Renata Łukosz",""
"""POLSKIE MIĘSO I WĘDLINY ŁUKOSZ""","Edward Łukosz","'ATLANTIS - INVESTMENT', 'FUNDACJA ZAWSZE Z LUDŹMI EDWARDA ŁUKOSZA', 'TS PODBESKIDZIE'"
"""PRZEDSIĘBIORSTWO USŁUGOWO HANDLOWE ""JANPOL"" SPÓŁKA JAWNA JANUSZ WYGLĄDAŁA JAROSŁAW WYGLĄDAŁA""","Janusz Wyglądała","'STOWARZYSZENIE GRYF MC GARWOLIN'"
"""PRZEDSIĘBIORSTWO USŁUGOWO HANDLOWE ""JANPOL"" SPÓŁKA JAWNA JANUSZ WYGLĄDAŁA JAROSŁAW WYGLĄDAŁA""","Jarosław Wyglądała",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Paulina Mazurek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Dominik Wysocki",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Daniel Skiba",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Daria Rozwód",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Mariusz Boryca",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Krzysztof Mazurek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Emilia Stajszczak",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Kamil Kowalczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Józef Stasiek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Mariusz Bielak",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Sławomir Stefaniak",""
"""OCHOTNICZA STRAŻ POŻARNA W OSMOLICACH PIERWSZYCH""","Krzysztof Kowalczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Tadeusz Cieślik",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Grzegorz Słowik",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Józef Bieńka",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Adam Cieślik","'STOWARZYSZENIE ""CZERŃCZYCE""'"
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Lesław Nowak",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Henryk Bieńka",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Wacław Iskra",""
"""OCHOTNICZA STRAŻ POŻARNA W CZERŃCZYCACH""","Mariusz Chlebicki","'STOWARZYSZENIE ""CZERŃCZYCE""'"
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Diter Filip",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Dariusz Kaliszewski","'STOWARZYSZENIE ""AKCJA RÓG""'"
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Zbigniew Krawczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Tomasz Skłodowski",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Marek Wójcik",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Grzegorz Krawczyk",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Wiesław Wójcik",""
"""OCHOTNICZA STRAŻ POŻARNA W ROGU""","Dariusz Jastrzębowski",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Jerzy Urbanik",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Grażyna Derebecka",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Grzegorz Słodownik",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Witold Janowski",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Beata Wójcik",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Janusz Pankowski",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Marek Poźniak",""
"""FUNDACJA ŚWIĘTEGO BRATA ALBERTA""","Roman Dolny",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Władysława Modrzyńska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Magdalena Gołębiewska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Katarzyna Kwiatkowska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Alicja Śmigielska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Piotr Domagalski",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Renata Ligoń Jaworska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Lech Jazy",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Małgorzata Boguń",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Gabriela Michałowska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Brygida Stachewicz",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Hanna Glinkiewicz",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Ewa Jaworska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Maria Pantlinowska",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Krystyna Porbadnik",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Paulina Mikołajczyk",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Małgorzata Weroniecka",""
"""MIĘDZYZAKŁADOWY ZWIĄZEK ZAWODOWY PRACOWNIKÓW OCHRONY ZDROWIA W CHEŁMNIE, ZRZESZAJĄCY PUBLICZNE I NIEPUBLICZNE PLACÓWKI OCHRONY ZDROWIA""","Elżbieta Ciechowska",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Grzegorz Dziedzic",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Tomasz Dziedzic",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Piotr Dziedzic",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Marek Szarek",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Karol Kowalski",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Mateusz Stasiowski",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Jan Lechwar",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Mariusz Kasprzyk",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Roman Samborski",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Bogusław Jantoń",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Krzysztof Kasprzyk",""
"""OCHOTNICZA STRAŻ POŻARNA W BUKOWEJ""","Jan Dziedzic","'ZWIĄZEK OCHOTNICZYCH STRAŻY POŻARNYCH GMINY BRZOSTEK'"
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Andrzej Lniak","'SPÓŁDZIELNIA KÓŁEK ROLNICZYCH W IMIELNIE'"
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Zbigniew Niedziela",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Tomasz Orkisz",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Marian Kałka",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Jerzy Lniak",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Seweryn Krzystek",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Jan Lniak",""
"""OCHOTNICZA STRAŻ POŻARNA W STAWACH""","Jerzy Młynarczyk",""
"""ALLUCENT (PL)""","Sławomir Dębicki",""
"""ALLUCENT (PL)""","Christopher Brennan",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Elwira Rybarczyk",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Leszek Lemański",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Urszula Górska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Barbara Chilińska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Roman Wilkowski",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Stefan Kunc",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Ewa Tatarowicz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Zbigniew Wardziński",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Krystyna Pawłowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Barbara Dąbrowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Zofia Świerczyńska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Ewa Szulerecka",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Zbigniew Tatarowicz",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Maria Szmelter",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Ewa Maselewska Laskowska",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Bogusława Narloch",""
"""NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW WOJEWÓDZKIEGO SZPITALA DLA NERWOWO I PSYCHCZNIE CHORYCH W ŚWIECIU""","Bolesław Kocemba",""
"""BUD-BANK LEASING""","Weronika Waszkowska Borciuch","'BALTIC OPERATOR', 'STOWARZYSZENIE ABSOLWENTÓW WYDZIAŁU PRAWA I ADMINISTRACJI UNIWERSYTETU KARDYNAŁA STEFANA WYSZYŃSKIEGO W WARSZAWIE'"
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Adam Szymczyk","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""WODOCIĄGI PIŃCZOWSKIE"" SPÓŁKA Z O.O. W PIŃCZOWIE'"
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Jerzy Robak",""
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Marek Skubek","'SAMORZĄDOWY ZAKŁAD OPIEKI ZDROWOTNEJ W PIŃCZOWIE', 'TOWARZYSTWO SPORTOWE 1946 NIDA - STOWARZYSZENIE W PIŃCZOWIE', 'STOWARZYSZENIE ""ZIEMIA PIŃCZOWSKA""', 'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""WODOCIĄGI PIŃCZOWSKIE"" SPÓŁKA Z O.O. W PIŃCZOWIE'"
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Krzysztof Musiał",""
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Rafał Rak",""
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Wojciech Załęcki",""
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Bogdan Łukasik","'NIEZALEŻNY SAMORZĄDNY ZWIĄZEK ZAWODOWY PRACOWNIKÓW ""WODOCIĄGI PIŃCZOWSKIE"" SPÓŁKA Z O.O. W PIŃCZOWIE'"
"""PIŃCZOWSKI OŚRODEK TRZEŹWOŚCI""","Kazimierz Ciesielski",""
"""ANIMEX-TRANS""","Bartosz Zaborny",""
"""ANIMEX-TRANS""","Antoni Zaborny",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Tadeusz Kominowski",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Kazimiera Stefańska",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Barbara Bartczak",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Agata Orchowska",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Danuta Szpiler","'STOWARZYSZENIE NA RZECZ ROZWOJU PRZEDSIĘBIORCZOŚCI PRODUKTU LOKALNEGO'"
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Elżbieta Kapturska",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Anna Somerfeld",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Renata Nowinowska","'STOWARZYSZENIE NA RZECZ ROZWOJU PRZEDSIĘBIORCZOŚCI PRODUKTU LOKALNEGO', 'OGÓLNOPOLSKI ZWIĄZEK PRACODAWCÓW ZAKŁADÓW AKTYWNOŚCI ZAWODOWEJ'"
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Piotr Szafarek",""
"""STOWARZYSZENIE DS. WALKI Z NOWOTWORAMI ORAZ CHOROBAMI UKŁADU ODDECHOWEGO IM. DR. ROMANA GRZESZCZAKA""","Anna Czerniak",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Karol Lech",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Krzysztof Surowiec",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Tadeusz Pietraszek",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Jakub Lech",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Anna Lech",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Bartosz Drzał",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Mateusz Janda",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Grzegorz Wójcicki","'SPORTOWY KLUB POŻARNICZY ""STRAŻAK""'"
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Agata Kot",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Józef Piekło",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Bogusław Litwin",""
"""OCHOTNICZA STRAŻ POŻARNA W WÓLCE PODLEŚNEJ""","Józef Lech",""
"""CENTRUM KLIMATYZACJI RAFAŁ BŁOTNY""","Karolina Błotny",""
"""CENTRUM KLIMATYZACJI RAFAŁ BŁOTNY""","Rafał Błotny","'PRZEDSIĘBIORSTWO BUDOWNICTWA PRZEMYSŁOWEGO I OGÓLNEGO ""G-5""'"
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Kamil Dec",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Robert Matuszek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Wojciech Cieśla",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Emil Wojtyra",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Damian Cużytek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Sławomir Marszałek",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Mariusz Sierżęga",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Wiesław Fołta",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Tomasz Kuźniar",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Sławomir Szczepankiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Marek Szczepankiewicz",""
"""OCHOTNICZA STRAŻ POŻARNA W OSTROWIE""","Mariusz Fołta",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Hubert Siwak","'ZARZĄD GMINNY ZWIĄZKU OCHOTNICZYCH STRAŻY POŻARNYCH RZECZYPOSPOLITEJ POLSKIEJ W RUDNEJ'"
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Wojciech Więcek",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Przemysław Dyrda",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Kacper Robutka",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Katarzyna Więcek",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Waldemar Sawicki",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Michał Golinowski",""
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Dorota Błaszczyk","'STOWARZYSZENIE STREFA SPORTU', 'ZARZĄD GMINNY ZWIĄZKU OCHOTNICZYCH STRAŻY POŻARNYCH RZECZYPOSPOLITEJ POLSKIEJ W RUDNEJ', 'TOWARZYSTWO PRZYJACIÓŁ RUDNEJ', 'STOWARZYSZENIE NASZA RUDNA'"
"""OCHOTNICZA STRAZ POŻARNA W RUDNEJ""","Norbert Mostowski","'STOWARZYSZENIE NASZA RUDNA'"
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Mateusz Prasoł",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Grzegorz Prasoł",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Artur Socha",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Robert Krupa",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Robert Drak",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Krzysztof Krupa",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Bogdan Telega",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Arkadiusz Boruta",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Józef Boruta",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Bogdan Prasoł",""
"""OCHOTNICZA STRAŻ POŻARNA W KONIACZOWIE""","Bogumił Mil",""
"""PRO-KOP""","Arkadiusz Kopeć","'WALLAND', 'LS SYSTEMS', 'AMS WARSZAWA'"
"""PRO-KOP""","Anna Prokop Kopeć",""
"""FUNDACJA ROZWOJU LUBELSZCZYZNY""","Kazimiera Wójtowicz","'WOJEWÓDZKI ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W LUBLINIE', 'STOWARZYSZENIE ""AKTYWNA WIEŚ"" W DRZEWCACH', 'STOWARZYSZENIE SOŁTYSÓW ZIEMI PUŁAWSKIEJ', 'NAŁĘCZOWSKA SPÓŁKA HANDLOWA', 'NAŁĘCZOWSKIE STOWARZYSZENIE ROZWOJU I PROMOCJI', 'GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH W NAŁĘCZOWIE'"
"""FUNDACJA ROZWOJU LUBELSZCZYZNY""","Jerzy Węcławski","'POLSKA FUNDACJA OŚRODKÓW WSPOMAGANIA ROZWOJU GOSPODARCZEGO ""OIC POLAND"" Z SIEDZIBĄ W LUBLINIE'"
