"OrganizationName","Representatives","ConnectedOrganizations"
"""TURSKI & TURSKI""","Michał Turski","'LET'S DRIVE', 'ETE', 'GMD ZIELONA ENERGIA', 'DAWOJ', 'DAWOJ', 'AFFOR.NET'"
"""STOWARZYSZENIE NA RZECZ POMOCY CHOREJ ""NIKOLA""""","Anna Lelko","'STOWARZYSZENIE ROZWOJU WSI WŁODZICE'"
"""STOWARZYSZENIE NA RZECZ POMOCY CHOREJ ""NIKOLA""""","Wanda Murias","'STOWARZYSZENIE KOBIET Z PROBLEMEM ONKOLOGICZNYM ""AMAZONKA""'"
"""STOWARZYSZENIE NA RZECZ POMOCY CHOREJ ""NIKOLA""""","Leszek Leśko","'EUROREGION NYSA'"
"""STOWARZYSZENIE NA RZECZ POMOCY CHOREJ ""NIKOLA""""","Beata Kegel",""
"""STOWARZYSZENIE NA RZECZ POMOCY CHOREJ ""NIKOLA""""","Halina Białoń","'PRZEDSIĘBIORSTWO USŁUG KOMUNALNYCH'"
"""T1""","Sławomir Szczerkowski","'I LOVE JUICE', 'EVOLUTION MEDIA NET', 'WAM TECHNOLOGY', 'SPÓŁDZIELNIA BUDOWLANO-MIESZKANIOWA ""PRACOWNIKÓW ŁĄCZNOŚCI""'"
"""T1""","Łukasz Wojak",""
"""T1""","Marek Januszczyk","'GENERAL RECYCLING', 'GENERAL CONSTRUCTION', 'BIKERS ŚWINOUJŚCIE', 'FOOD - TRADING', 'KRUSZYWA BUDOWLANE', 'ORGANIKA TRADE HOLDING', 'ORGANIKA GLOBAL', 'MRS', 'NARODOWA AGENCJA PROMOCJI ZAAWANSOWANYCH TECHNOLOGII', 'MALBORSKIE ZAKŁADY CHEMICZNE ""ORGANIKA""', 'WINENERG', 'DP FARM', 'ORGANIKA TRADE'"
"""T1""","Adam Zarzycki","'NORD INVESTMENTS', 'INTEGRA KAMIŃSKI', 'DOM FINANSOWY ""QS""'"
"""T1""","Andrzej Nawrocki","'ORGANIKA GLOBAL'"
"""""ASM"" BIURO INWESTORSKIE""","Irena Rachwał","'MART - GRUPA INWESTYCYJNA'"
"""""ASM"" BIURO INWESTORSKIE""","Roman Rościszewski","'MART - GRUPA INWESTYCYJNA'"
"""""ASM"" BIURO INWESTORSKIE""","Tomasz Bartoszuk","'MART - GRUPA INWESTYCYJNA'"
"""DREWCOM""","Jes Fogh Hansen",""
"""DREWCOM""","Torben Laursen",""
"""KLARWOD""","Sylwester Korotyński","'ZEMAT TECHNOLOGY GROUP', 'KLARWOD INVEST', 'KLARWOD TECH'"
"""KLARWOD""","Łukasz Wąsiewicz","'KLARWOD INVEST', 'WATER HOUSE', 'KLARWOD TECH'"
"""KLARWOD""","Sabina Olewińska",""
"""FUNDACJA POMOCY OSOBOM NIEPEŁNOSPRAWNYM I OCHRONY ŚRODOWISKA ""EKO- DROGA""""","Bogusław Bartosik",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Andrzej Nowak",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Marcin Jasiński",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Barbara Cisek",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Grzegorz Banaś","'STOWARZYSZENIE PRZYJACIELE SZKOŁY ZSO'"
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Aleksander Sukiennik","'BANK SPÓŁDZIELCZY W GOLUBIU-DOBRZYNIU'"
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Marcin Ligęza",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Bogumiła Ulikowska",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Katarzyna Jędrzejewska",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Bożena Boduch",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Piotr Rym",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Aleksandra Fąfara",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Krystyna Grabowska",""
"""STOWARZYSZENIE WSPIERANIA ROZWOJU GMINY KSIĄŻKI""","Mieczysław Husarz",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Urszula Szkaradek",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Krystyna Mól",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Danuta Połomska",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Brygida Dutka",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Krystyna Ruszel",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Anna Blecheisen",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Barbara Macheta",""
"""A. BLECHEISEN I PARTNERZY NIEPUBLICZNY ZAKLAD OPIEKI ZDROWOTNEJ MEDYCYNY SZKOLNEJ ""IRYDON""""","Beata Pasiut","'STAROSĄDECKIE STOWARZYSZENIE KOBIET ""JUNONA""', 'STOWARZYSZENIE ""ODPOWIEDZIALNY ROZWÓJ - GROUPE ONE POLSKA""'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Piotr Janczewski","'KOT INWESTYCJE', 'IB 4 NIERUCHOMOŚCI'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Jan Poloczek",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Michał Kurczyna",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Krzysztof Warzecha",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Maciej Łapski","'INICJATYWA MIESZKAŃCÓW ""WARSZAWA SPOŁECZNA""', 'DEMOKRATYCZNE ZRZESZENIE STUDENCKIE'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Edward Młynarczyk","'STOWARZYSZENIE SPÓŁDZIELCÓW MIESZKANIOWYCH I ZARZĄDCÓW NIERUCHOMOŚCI ""KONFEDERACJA WARSZAWSKA""', 'ZWIĄZEK REWIZYJNY SPÓŁDZIELNI MIESZKANIOWYCH RP'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Krystyna Dojan Przybyłek",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Maciej Strzelczyk",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Katarzyna Tarasiewicz",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Krystyna Żelazowska",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Halina Wojna",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Ewa Partyka","'CHORĄGIEW STOŁECZNA ZWIĄZKU HARCERSTWA POLSKIEGO', 'KLIMOENERGIA'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Piotr Burzyński",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Paweł Wójcik",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Mirosław Osiński",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Wojciech Miąskiewicz","'FUNDACJA RUSZAMY!', 'ENECOLIS'"
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Ireneusz Bajer",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Mateusz Goździkiewicz",""
"""SPÓŁDZIELNIA MIESZKANIOWA ""GÓRCZEWSKA""""","Andrzej Lazur",""
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""TURBUD""""","Wiesław Bodurka","'POLHOL GROUP'"
"""PRZEDSIĘBIORSTWO HANDLOWO-USŁUGOWE ""TURBUD""""","Michał Chroniowski","'FRANCK'"
"""GALLAXY 2000""","Michał Gołąbek",""
"""GALLAXY 2000""","Krzysztof Gołąbek",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Władysław Litwa",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Eugenia Mazur",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Józef Lorek",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Aneta Adewole",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Halina Sipek",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Helena Trojanowska",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Rafał Hevler",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Stanisław Mrzygłód",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Andrzej Orchel","'""BESKID ZIELONY"" LOKALNA ORGANIZACJA TURYSTYCZNA'"
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Bogumiła Mrzygłód",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Zbigniew Gwiżdż",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Dariusz Ruchała",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Józefa Dynowska",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Zofia Zyzak",""
"""NOWOSĄDECKI OŚRODEK PROFILAKTYKI SPOŁECZNEJ""","Marek Gryźniak",""
"""GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH""","Damian Krauze","'KÓŁKO ROLNICZE GASZOWICE'"
"""GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH""","Krystyna Pustelnik","'KÓŁKO ROLNICZE W JEJKOWICACH'"
"""GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH""","Hildegarda Dudzik","'KÓŁKO ROLNICZE GASZOWICE'"
"""GMINNY ZWIĄZEK ROLNIKÓW, KÓŁEK I ORGANIZACJI ROLNICZYCH""","Dominik Gawliczek","'KÓŁKO ROLNICZE SZCZERBICE'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Bartłomiej Podgórski",""
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Bogusław Majewski","'KÓŁKO ROLNICZE W WOLI WIERZBOWSKIEJ'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Zenon Lewandowski","'STOWARZYSZENIE CIECHANOWSKI KLUB SPORTOWY ""JURAND""', 'MAZOWIECKIE TOWARZYSTWO KRZEWIENIA KULTURY FIZYCZNEJ'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Tomasz Grodecki",""
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Sławomir Olewniczak",""
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Zbigniew Marchliński","'BUDMARK 3 MAREK I ZBIGNIEW MARCHLIŃSCY', '""BUDMARK"" MARCHLIŃSCY & LUDWICKA', 'BUDMARK 1', 'PRZEDSIĘBIORSTWO PRODUKCYJNO-USŁUGOWE ""STALBUD-BIS""', 'FIRMA BUDOWLANA ""BUDMARK"" MAREK I ZBIGNIEW MARCHLIŃSCY'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Robert Morawski",""
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Jerzy Niewiadomski","'NICOLA', 'BT COM', 'ON', 'JMM', 'N1', 'N-RECYKLING', 'FUNDACJA NA RZECZ OFIAR WYPADKÓW KOMUNIKACYJNYCH ""PRZYJŚĆ Z POMOCĄ""', '""BEST - OIL"" NIEWIADOMSKI, JASKÓŁOWSKI, KOWAL'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Marek Marchliński","'NANO HOPE', 'NANO MASTER', 'HEALTH PROTECTION', 'GLOBAL GMP CENTRUM INNOWACJI', 'GREEN HILLS GMP', 'BUDMARK 3 MAREK I ZBIGNIEW MARCHLIŃSCY', '""BUDMARK"" MARCHLIŃSCY & LUDWICKA', 'BUDMARK 1', 'FIRMA BUDOWLANA ""BUDMARK"" MAREK I ZBIGNIEW MARCHLIŃSCY'"
"""MIEJSKI KLUB SPORTOWY ""JURAND"" W CIECHANOWIE""","Janusz Banaś","'JURAND CIECHANÓW', 'STOWARZYSZENIE CIECHANOWSKI KLUB SPORTOWY ""JURAND""'"
"""PRZEDSIĘBIORSTWO ""GUMITEX""""","Joachim Hornik",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Marcin Śliwiński",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Adam Stańczak",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Adam Szczesny",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Andrzej Kluczek",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Karol Imbrzykowski",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Tomasz Matuszewski",""
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Antoni Skowroński","'MR.JOBS'"
"""MIEJSKI KLUB SPORTOWY ""ZNICZ"" W PRUSZKOWIE""","Józef Moczuło",""
"""POŁĄCZONE KÓŁKO ROLNICZE RYBNIKA I NIEDOBCZYC Z SIEDZIBĄ W RYBNIKU- NIEDOBCZYCACH""","Justyna Janas",""
"""POŁĄCZONE KÓŁKO ROLNICZE RYBNIKA I NIEDOBCZYC Z SIEDZIBĄ W RYBNIKU- NIEDOBCZYCACH""","Augustyn Grobelny",""
"""POŁĄCZONE KÓŁKO ROLNICZE RYBNIKA I NIEDOBCZYC Z SIEDZIBĄ W RYBNIKU- NIEDOBCZYCACH""","Urszula Ochojska",""
"""POŁĄCZONE KÓŁKO ROLNICZE RYBNIKA I NIEDOBCZYC Z SIEDZIBĄ W RYBNIKU- NIEDOBCZYCACH""","Bronisław Adamczyk",""
"""POŁĄCZONE KÓŁKO ROLNICZE RYBNIKA I NIEDOBCZYC Z SIEDZIBĄ W RYBNIKU- NIEDOBCZYCACH""","Anastazja Nowakowska",""
"""IBM POLSKA""","Marcin Gajdziński","'STOWARZYSZENIE NA RZECZ ROZWOJU INTELIGENTNEJ METROPOLII ŚLĄSKIEJ - ""SMARTER SILESIA""'"
"""IBM POLSKA""","Jarosław Kaczmarczyk",""
"""IBM POLSKA""","Marcin Kałuża",""
"""IBM POLSKA""","Jarosław Szymczuk",""
"""EUROLPOL""","Cezary Główczyński",""
"""ZABOROWSKI""","Paweł Zaborowski","'GINZA MOTORS', 'FUNDACJA RODZINY ZABOROWSKICH', 'TWIN PEAKS'"
"""ZABOROWSKI""","Piotr Świderski",""
"""ZABOROWSKI""","Paweł Wilczek","'ASEC'"
"""ZABOROWSKI""","Renata Ćwiklik","'GINZA MOTORS'"
"""CENTRUM HANDLOWO - USŁUGOWE ""MESP"" JANUSZEWSKI, JANUSZEWSKA""","Maria Januszewska",""
"""CENTRUM HANDLOWO - USŁUGOWE ""MESP"" JANUSZEWSKI, JANUSZEWSKA""","Stanisław Januszewski",""
"""""INS-MONT"" BIURO USŁUG KSIĘGOWYCH""","Sylwia Rychter","'ELDO CONSULTING', 'SPÓŁDZIELNIA MIESZKANIOWA ""DĘBINA""', 'KONICZYNA', 'PUELLA C'"
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Joanna Wesołowska","'KLUB HODOWCÓW PSA RASOWEGO'"
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Damian Stokwisz",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Jakub Jaworski",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Adam Jaworski",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Rafał Płachta",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Roman Baranowski",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Joanna Kurdupska",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Tadeusz Pawłowski",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Zenon Paliwoda","'STOWARZYSZENIE KULTURALNE GMINY OSIĘCINY'"
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Dariusz Stempień",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Marek Gadaliński",""
"""OCHOTNICZA STRAŻ POŻARNA W LATKOWIE""","Stanisław Kierzkowski",""
"""KLUB SPORTOWY TORUŃ""","Jerzy Janczarski","'SPOŁECZNY KOMITET ""SOLIDARNI - TORUŃ PAMIĘTA""'"
"""KLUB SPORTOWY TORUŃ""","Wiesław Majcherek",""
"""KLUB SPORTOWY TORUŃ""","Jan Tuleya",""
"""KLUB SPORTOWY TORUŃ""","Krzysztof Woźniak",""
"""KLUB SPORTOWY TORUŃ""","Stanisław Grabowski","'APG', 'DWG', 'DWG STANISŁAW GRABOWSKI', 'CRYSTAL', 'STAMIR'"
"""KLUB SPORTOWY TORUŃ""","Stanisław Dynus",""
"""KLUB SPORTOWY TORUŃ""","Marcin Juraszek",""
"""KLUB SPORTOWY TORUŃ""","Mirosław Batorski",""
"""KLUB SPORTOWY TORUŃ""","Wiesław Nawrocki","'WOJSKOWY ODDZIAŁ PTTK PRZY KLUBIE CENTRUM SZKOLENIA ARTYLERII I UZBROJENIA W TORUNIU'"
"""KLUB SPORTOWY TORUŃ""","Zdzisław Wiśniewski","'FORTECZNE DZIEDZICTWO', 'STOWARZYSZENIE GRUPA REKONSTRUKCJI HISTORYCZNEJ ""REX""'"
"""KLUB SPORTOWY TORUŃ""","Jan Koźmiński",""
"""KLUB SPORTOWY TORUŃ""","Benedykt Rogalski",""
"""KLUB SPORTOWY TORUŃ""","Zygmunt Paradowski",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Hanna Kolbus",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Hanna Dziubiel",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Hanna Kowalczyk","'OSTROŁĘCKIE TOWARZYSTWO NAUKOWE IM. ADAMA CHĘTNIKA'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Sylwia Wojciechowska",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Anna Szczepaniak",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Alina Jabłonowska","'STOWARZYSZENIE PRZYJACIÓŁ SZKOŁY PODSTAWOWEJ NR 1 IM. STANISŁAWA JACHOWICZA W OSTROŁĘCE ""JEDYNKA""'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Apolonia Szyszkowska","'NARODOWY FUNDUSZ OCHRONY ZDROWIA KOMITET ODDZIAŁU W OSTROŁĘCE'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Anna Przygoda Majewska","'KURPIOWSKI ODDZIAŁ POLSKIEGO TOWARZYSTWA TURYSTYCZNO-KRAJOZNAWCZEGO OSTROŁĘKA', 'STOWARZYSZENIE RAZEM DLA CZWÓRKI', 'KURPIOWSKA ORGANIZACJA TURYSTYCZNA'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Waldemar Salis",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Marlena Gleń","'SPÓŁDZIELNIA MIESZKANIOWA ""PRYZMAT"" W OSTROŁĘCE', 'BACK UP'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Elżbieta Pęzińska",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Zbigniew Dąbrowski",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Marianna Woźniak","'STOWARZYSZENIE PRZYJACIÓŁ BIBLIOTEK I KSIĄŻKI'"
"""STOWARZYSZENIE POMOCY SZKOLE""","Grzegorz Oracz",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Irena Arciechowska",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Wacław Prusaczyk",""
"""STOWARZYSZENIE POMOCY SZKOLE""","Mieczysław Boguszewski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Krzysztof Radzki",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Marcin Szablewski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Grzegorz Kuczek",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Robert Wronkowski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Dominik Amroziewicz",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Ewa Pączek",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Stanisław Pawlak",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Arkadiusz Bińczyk",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Tomasz Oliwkowski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Andrzej Szczechowicz",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Bolesław Ciupak",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Marek Mila",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Rafał Buczkowski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Piotr Traczykowski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Jarosław Modzelewski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Mariusz Ligocki",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Henryk Janiszewski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Czesław Wyszyński",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Leonard Jahołkowski",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Adam Wierzbicki",""
"""PRACOWNICZY ZWIĄZEK ZAWODOWY ENERGETYCY W GRUPIE KAPITAŁOWEJ ENERGA S.A.""","Piotr Bębnowski",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Kamil Kubiszyn",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Jarosław Bujak",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Arkadiusz Karczewski",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Wiesław Śrutwa",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Renata Rogalska",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Tomasz Sporys",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Tomasz Włodarczyk",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Karol Forycki",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Jerzy Bujak",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Janina Wilga","'STOWARZYSZENIE ""ŁAZ - ZIELONY LAS""', 'STOWARZYSZENIE NA RZECZ ROZWOJU WSI ""DOLINA ZIELONA""', 'TOWARZYSTWO UPIĘKSZANIA MIASTA', 'NIEZALEŻNY I SAMORZĄDNY ZWIĄZEK ZAWODOWY BIBLIOTEKARZY PRZY MIEJSKIEJ BIBLIOTECE PUBLICZNEJ W ŻARACH'"
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Sylwia Błaszczyk",""
"""WIEJSKI KLUB SPORTOWY ""ŁAZ""""","Ryszard Rogalski",""
"""HURTOWNIA MATERIAŁÓW PRZEMYSŁOWYCH ""FAZOT"". WIĘTCZAK I WSPÓLNICY.""","Ilona Cierlica",""
"""HURTOWNIA MATERIAŁÓW PRZEMYSŁOWYCH ""FAZOT"". WIĘTCZAK I WSPÓLNICY.""","Marcin Więtczak",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Agnieszka Szczechowicz",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Jan Łapkiewicz",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Małgorzata Bytner",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Sławomir Jabłoński",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Katarzyna Dąbrowska",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Gabriela Calińska",""
"""STOWARZYSZENIA ROZWOJU WSI SUMIN SUMÓWKO I OKOLIC""","Piotr Czyżewski",""
